date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:38:12	4422/4422	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Aug%202016%2019:28:54%20GMT	http://www.incipit.com.br/robots.txt		(from )
20:38:14	197578/197578	---MCZ	200	added ('OK')	text/html	date:Mon,%2020%20Mar%202017%2019:35:56%20GMT	http://www.incipit.com.br/	C:/Meus%20Sites/incipit/www.incipit.com.br/index.html	(from )
20:38:15	121200/121200	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Mar%202017%2019:36:11%20GMT	http://www.incipit.com.br/assets/css/bootstrap.min.css	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/css/bootstrap.min.css	(from http://www.incipit.com.br/)
20:38:15	4990/4990	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Mar%202017%2019:36:11%20GMT	http://www.incipit.com.br/assets/css/jquery.fullPage.css	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/css/jquery.fullPage.css	(from http://www.incipit.com.br/)
20:38:15	27466/27466	---MCZ	200	added ('OK')	text/css	etag:W/%224fbd15cb6047af93373f4f895639c8bf%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	C:/Meus%20Sites/incipit/maxcdn.bootstrapcdn.com/font-awesome/4.5.0/css/font-awesome.min.css	(from http://www.incipit.com.br/)
20:38:15	17979/17979	---MCZ	200	added ('OK')	text/css	date:Mon,%2020%20Mar%202017%2019:55:41%20GMT	http://www.incipit.com.br/assets/css/style.css	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/css/style.css	(from http://www.incipit.com.br/)
20:38:16	20115/20115	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2019:36:47%20GMT	http://www.incipit.com.br/assets/images/zero13.jpg	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/images/zero13.jpg	(from http://www.incipit.com.br/)
20:38:17	13767/13767	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2019:36:30%20GMT	http://www.incipit.com.br/assets/images/escoladireta.jpg	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/images/escoladireta.jpg	(from http://www.incipit.com.br/)
20:38:18	4857/4857	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2019:36:47%20GMT	http://www.incipit.com.br/assets/images/zero13-small.jpg	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/images/zero13-small.jpg	(from http://www.incipit.com.br/)
20:38:19	17905/17905	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2019:36:46%20GMT	http://www.incipit.com.br/assets/images/wemex.jpg	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/images/wemex.jpg	(from http://www.incipit.com.br/)
20:38:19	3957/3957	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2019:36:29%20GMT	http://www.incipit.com.br/assets/images/escoladireta-small.jpg	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/images/escoladireta-small.jpg	(from http://www.incipit.com.br/)
20:38:20	21420/21420	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2019:36:28%20GMT	http://www.incipit.com.br/assets/images/coach.jpg	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/images/coach.jpg	(from http://www.incipit.com.br/)
20:38:20	22453/22453	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Mar%202017%2019:36:27%20GMT	http://www.incipit.com.br/assets/images/boats.jpg	C:/Meus%20Sites/incipit/www.incipit.com.br/assets/images/boats.jpg	(from http://www.incipit.com.br/)
